https://pmc.ncbi.nlm.nih.gov/articles/PMC10205171/pdf/nihms-1900655.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-022-05474-7.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC11254388/pdf/nihms-1986133.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-023-06993-7.md
https://hal.science/hal-04793252/document	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-024-07202-9.md
https://europepmc.org/articles/PMC8863069?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.abf7844.md
http://www.cell.com/article/S0092867421004384/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2021.04.003.md
https://rupress.org/jem/article-pdf/215/2/397/1170346/jem_20172295.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1084_jem.20172295.md
https://repository.javeriana.edu.co/bitstreams/f54bd238-056a-419e-a2b4-d5c2058a30b8/download	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41573-022-00390-x.md
http://www.cell.com/article/S0092867423002611/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2023.03.008.md
https://scholarworks.indianapolis.iu.edu/bitstreams/f0213a0b-ae62-4ba8-87f0-ce2dc521a3b2/download	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.1194637.md
https://europepmc.org/articles/PMC8085109?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1146_annurev-immunol-093019-110159.md
https://zenodo.org/record/3453775	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_nri.2016.144.md
https://europepmc.org/articles/PMC7445078?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-019-1895-7.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC10258627/pdf/nihms-1898299.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-023-05788-0.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC10204083/pdf/nihms-1896399.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_nature22815.md
https://infoscience.epfl.ch/handle/20.500.14299/257866	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-019-1362-5.md
https://europepmc.org/articles/PMC9169680?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.abn7747.md
https://europepmc.org/articles/PMC2175035?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.290.5499.2155.md
https://europepmc.org/articles/PMC9122025?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.abf7266.md
https://europepmc.org/articles/PMC6689469?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41591-019-0521-4.md
http://www.cell.com/article/S0092867424003544/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2024.03.038.md
https://www.nature.com/articles/ncomms8967.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_ncomms8967.md
https://www.nature.com/articles/s41467-023-40982-8.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41467-023-40982-8.md
http://www.cell.com/article/S0896627320306437/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.neuron.2020.08.012.md
https://europepmc.org/articles/PMC8049843?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-020-1999-0.md
https://europepmc.org/articles/PMC8039910?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-020-03116-4.md
https://europepmc.org/articles/PMC7749362?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1073_pnas.2016451117.md
http://www.cell.com/article/S0092867418315605/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2018.11.035.md
http://www.cell.com/article/S0092867422006511/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2022.05.020.md
https://escholarship.org/uc/item/8jc464jg	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.aal3589.md
https://europepmc.org/articles/PMC6422159?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-018-0119-x.md
https://escholarship.org/content/qt1v95d17z/qt1v95d17z.pdf?t=rxr7ds	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.abq4822.md
https://escholarship.org/uc/item/8r38q7n2	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.abf1230.md
http://www.cell.com/article/S1074761319301864/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.immuni.2019.04.006.md
https://europepmc.org/articles/PMC4255949?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_nm.3681.md
http://www.cell.com/article/S1074761323001772/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.immuni.2023.04.013.md
https://europepmc.org/articles/PMC8934148?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-021-03734-6.md
https://www.nature.com/articles/s41586-022-05534-y.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-022-05534-y.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC10502800/pdf/nihms-1927829.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-022-05056-7.md
https://epub.ub.uni-muenchen.de/76442/	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.aax6752.md
http://www.cell.com/article/S0092867420306838/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2020.05.050.md
http://www.cell.com/article/S0092867421007534/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2021.06.018.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC12344723/pdf/nihms-2005582.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2024.05.058.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC10894464/pdf/nihms-1966082.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41593-023-01487-1.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC11624509/pdf/nihms-2029342.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2024.08.050.md
https://europepmc.org/articles/PMC4548937?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.1209985.md
http://www.cell.com/article/S0092867420315646/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2020.11.028.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC10642951/pdf/nihms-1939973.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.abm5658.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC11951087/pdf/nihms-2054337.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-024-08049-w.md
https://www.nature.com/articles/nature24029.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_nature24029.md
http://infoscience.epfl.ch/record/231734	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_nature23469.md
https://www.nature.com/articles/s41586-022-04890-z.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-022-04890-z.md
https://europepmc.org/articles/PMC4087061?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_nm.3589.md
http://www.cell.com/article/S0092867420301628/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2020.02.018.md
https://www.nature.com/articles/s41586-023-07015-2.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-023-07015-2.md
https://www.nature.com/articles/s41467-021-27604-x.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41467-021-27604-x.md
http://www.cell.com/article/S0092867420306875/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2020.05.054.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC11995778/pdf/nihms-2067502.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.adi1025.md
https://europepmc.org/articles/PMC11186780?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-024-07469-y.md
https://www.nature.com/articles/s41586-024-07608-5.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-024-07608-5.md
https://escholarship.org/content/qt9kw9f63r/qt9kw9f63r.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-024-07187-5.md
https://europepmc.org/articles/PMC7610345?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-020-2424-4.md
http://www.cell.com/article/S0092867423004750/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2023.05.001.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC11555576/pdf/nihms-1978390.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.immuni.2024.03.008.md
https://www.nature.com/articles/s41586-023-06816-9.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-023-06816-9.md
https://europepmc.org/articles/PMC8989648?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.neuron.2022.01.033.md
http://www.cell.com/article/S0092867419311171/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2019.10.001.md
https://europepmc.org/articles/PMC4782964?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1126_science.aad0314.md
https://europepmc.org/articles/PMC8496952?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41590-020-0776-4.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC11574971/pdf/nihms-2033361.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.bbi.2024.05.004.md
https://www.nature.com/articles/s41586-023-05748-8.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-023-05748-8.md
https://pmc.ncbi.nlm.nih.gov/articles/PMC11587932/pdf/nihms-2035561.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.immuni.2023.11.011.md
https://europepmc.org/articles/PMC4843114?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_nn.4113.md
http://www.cell.com/article/S0896627318307360/pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.neuron.2018.08.031.md
https://rupress.org/jem/article-pdf/207/5/1067/1129601/jem_20091419.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1084_jem.20091419.md
https://europepmc.org/articles/PMC6936326?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1016_j.cell.2019.11.016.md
https://europepmc.org/articles/PMC4476246?pdf=render	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_nm.3868.md
https://digital.csic.es/bitstream/10261/353060/1/s41586-023-06409-6.pdf	/Users/wanjun/Desktop/BioRouter/biokf/reviews/neuroimmune-connectome-health-disease/citations/10.1038_s41586-023-06409-6.md
